date,data_src,class,order,family,genus_species,length_m,mature_age,longevity,lat_range,long_range,trophic_level
2013-02-01,fph,Actinopterygii,Perciformes,Pomacentridae,Chromis punctipinnis,0.25,2.1,7.5,1.4442,3,2.7
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Mugil liza,0.8,2.8,12,64.4191,53,2
2013-02-01,fph,Actinopterygii,Perciformes,Arripidae,Arripis georgianus,0.41,0.9,2.9,14.92,38,4.3
2013-02-01,fph,Actinopterygii,Perciformes,Nemipteridae,Scolopsis vosmeri,0.25,1.3,4.7,57.4833,142,3.5
2013-02-01,fph,Actinopterygii,Anguilliformes,Ophichthidae,Leuropharus lasiops,0.17,0.8,2.4,1.0033,1,NA
2013-02-01,fph,Actinopterygii,Beloniformes,Belonidae,Platybelone argalus pterura,0.4,1.2,4.3,32.6625,37,NA
2013-02-01,fph,Actinopterygii,Perciformes,Tripterygiidae,Forsterygion varium,0.13,0.6,1.5,16.565,33,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Pinguipedidae,Parapercis colias,0.45,1.2,4.3,17.9932,14,3.9
2013-02-01,fph,Actinopterygii,Perciformes,Labridae,Centrolabrus exoletus,0.18,1.3,3.9,13.7223,23,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Labridae,Symphodus mediterraneus,0.18,1.4,4.5,NA,NA,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Pomacentridae,Abudefduf taurus,0.25,2.6,9.7,47.1791,100,2.1
2013-02-01,fph,Actinopterygii,Perciformes,Terapontidae,Pelates sexlineatus,0.15,1.4,4.5,63.9967,103,2
2013-02-01,fph,Actinopterygii,Perciformes,Terapontidae,Pelsartia humeralis,0.38,2.7,10.5,6.9667,8,NA
2013-02-01,fph,Actinopterygii,Perciformes,Terapontidae,Terapon theraps,0.3,1.3,4.7,61.6666,153,3.5
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Helicolenus percoides,0.47,5.8,24.7,27.3057,55,4
2013-02-01,fph,Actinopterygii,Perciformes,Odacidae,Haletta semifasciata,0.29,2.3,8.6,15.7883,40,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Stenotomus caprinus,0.3,0.9,3,24.4889,36,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Zoarcidae,Lycodes paamiuti,0.24,2.8,10.1,10.7873,8,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Calamus pennatula,0.37,3.3,12.9,49.0006,51,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Pinguipedidae,Pinguipes brasilianus,0.7,3.5,15.1,24.8167,39,NA
2013-02-01,fph,Actinopterygii,Perciformes,Pinguipedidae,Pseudopercis numida,1.2,5.1,24,25.9732,27,NA
2013-02-01,fph,Actinopterygii,Perciformes,Pinguipedidae,Pseudopercis semifasciata,1,4.5,20.6,26.923,23,3.9
2013-02-01,fph,Actinopterygii,Gasterosteiformes,Aulorhynchidae,Aulorhynchus flavidus,0.18,1.6,5.4,25.0948,26,3.4
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastapistes coniorta,0.1,2.2,7,10.1917,25,3.6
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes atrovirens,0.42,4,15.9,1.9428,2,3.4
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes auriculatus,0.56,5,20.5,20.773,14,4
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes carnatus,0.39,4.1,15.9,4.725,5,3.6
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes chrysomelas,0.39,4.1,15.9,15.7522,8,3.5
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes dallii,0.25,3.2,11.4,7.9908,7,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes ensifer,0.3,4.3,16.7,1.994,1,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes mystinus,0.61,4.7,19.1,38.6193,98,2.8
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes ovalis,0.56,13,53.7,10.6875,6,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes rufus,0.54,8.6,35.9,17.7484,10,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes saxicola,0.38,12,44.2,27.5517,46,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes umbrosus,0.298,4.1,15.7,4.4416,4,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes wilsoni,0.23,9.4,35.3,26.8996,43,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes schlegelii,0.65,7.3,31.8,7.8,15,NA
2013-02-01,fph,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus leptorhynchus,0.33,0.6,2,34.7957,37,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Cirrhitidae,Cirrhitus rivulatus,0.6,0.1,0,32.67,39,4
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus colorado,0.91,3.8,16.9,26.31167,36,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus guttatus,0.8,3.6,14.9,37.91,82,3.9
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus inermis,0.34,1.8,6.6,23.28,36,3.8
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus jordani,0.6,2.7,11.4,33.05,38,4.4
2013-02-01,fph,Actinopterygii,Perciformes,Acanthuridae,Prionurus punctatus,0.6,3,12.4,32.54,37,2
2013-02-01,fph,Actinopterygii,Perciformes,Kyphosidae,Sectator ocyurus,0.59,4.2,17.9,31.5271,99,3.5
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Pellonula leonensis,0.1,0.8,2.1,15.1925,23,3.3
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pelotretis flavilatus,0.01,2.6,5,13.8758,17,NA
2013-02-01,fph,Actinopterygii,Perciformes,Gobiidae,Acanthogobius flavimanus,0.3,3.5,13.5,80.9667,22,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Acanthopagrus bifasciatus,0.5,3.8,15,63.35,64,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Sillaginidae,Sillago schomburgkii,0.42,1.5,5.4,16.395,26,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Gerreidae,Gerres subfasciatus,0.2,1,3.4,33.96583,41,NA
2013-02-01,fph,Elasmobranchii,Torpediniformes,Narkidae,Temera hardwickii,0.46,0.1,0,9.6266696453,7,NA
2013-02-01,fph,Actinopterygii,Perciformes,Kyphosidae,Girella tricuspidata,0.71,3.9,15.8,30.915,65,2
2013-02-01,fph,Actinopterygii,Perciformes,Sillaginidae,Sillaginodes punctatus,0.72,1.4,5.4,31.795,38,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Sillaginidae,Sillago flindersi,0.32,2.1,7.7,33,23,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Sillaginidae,Sillago ingenuua,0.2,1.2,3.9,14.72,35,NA
2013-02-01,fph,Actinopterygii,Perciformes,Leiognathidae,Secutor insidiator,0.113,1,2.8,60.1667,139,2.8
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Acanthopagrus berda,0.9,2.7,12,64.9811,144,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus coeruleolineatus,0.4,2,7.7,19.3,29,NA
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Trachinotus marginatus,0.45,2.6,10.6,77.51,28,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinobatos glaucostigma,0.763,2,8.7,34.159999609,38,NA
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus norrisi,1.1,3.1,14.4,24.4191112518,30,3.9
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Aptychotrema rostrata,0.72,3,13,14.2983283997,101,3.9
2013-02-01,fph,Elasmobranchii,Rajiformes,Anacanthobatidae,Anacanthobatis folirostris,0.4,0.1,0,12.5167007446,13,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Dipturus olseni,0.6,3,12.4,12.855173111,15,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Leucoraja garmani,0.26,4,14.9,22.2934513092,26,3.6
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Atlantoraja cyclophora,0.74,3.5,15.1,23.6033344269,26,3.5
2013-02-01,fph,Actinopterygii,Syngnathiformes,Syngnathidae,Urocampus carinirostris,0.1,0.9,2.5,24.28,39,3
2013-02-01,fph,Elasmobranchii,Rajiformes,Dasyatidae,Dasyatis chrysonota,0.75,0.1,0,27.2499713898,18,3.8
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Dipturus linteus,1.23,5.1,24,108.341701508,29,3.6
2013-02-01,fph,Elasmobranchii,Rajiformes,Myliobatidae,Rhinoptera neglecta,0.86,2.3,10.3,20.5200004578,11,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Platyrhina sinensis,0.68,1.9,7.8,43.6100006104,50,3.5
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Raja undulata,1,5.6,26.2,39.2999687195,26,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Rhyacichthyidae,Rhyacichthys aspro,0.25,0.1,0,14.7656,14,NA
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Pleuronectidae,Rhombosolea retiaria,0.25,2.3,8.3,2.4667,2,NA
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Pristipomoides freemani,0.233,1.3,4.6,67.294,44,NA
2013-02-01,fph,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinobatos hynnicephalus,0.53,1.8,7.2,3.5799999237,7,3.5
2013-02-01,fph,Actinopterygii,Anguilliformes,Nettastomatidae,Nettenchelys paxtoni,0.248,1,3.3,1,1,NA
2013-02-01,fph,Actinopterygii,Siluriformes,Ariidae,Hexanematichthys sagor,0.45,3.2,13,22.17,33,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Caranx ignobilis,1.7,5.3,26.1,71.0333,300,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Lactariidae,Lactarius lactarius,0.4,1,3.3,44.6833,110,4
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Carangoides otrynter,0.6,2,8.4,33.76,38,4.4
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Selenanthias analis,0.13,1.4,4.4,46.23,154,NA
2013-02-01,fph,Actinopterygii,Albuliformes,Albulidae,Albula nemoptera,0.51,1.7,6.8,45.8,48,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Peristediidae,Satyrichthys welchi,0.46,4.6,19,61.99,38,NA
2013-02-01,fph,Actinopterygii,Perciformes,Uranoscopidae,Uranoscopus japonicus,0.18,1.5,5.1,38.2,16,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Helicolenus lengerichi,0.307,1.9,6.9,21.21,26,NA
2013-02-01,fph,Myxini,Myxiniformes,Myxinidae,Eptatretus cirrhatus,0.83,0.1,0,NA,NA,5
2013-02-01,fph,Myxini,Myxiniformes,Myxinidae,Eptatretus stoutii,0.46799999999999997,0.1,0,NA,NA,4.2
2013-02-01,fph,Myxini,Myxiniformes,Myxinidae,Eptatretus burgeri,0.6,0.1,0,NA,NA,4.5
2013-02-01,fph,Actinopterygii,Siluriformes,Plotosidae,Cnidoglanis macrocephalus,0.91,3.2,14.4,19.745,41,2.8
2013-02-01,fph,Actinopterygii,Gadiformes,Moridae,Pseudophycis breviuscula,0.25,1.4,4.9,24.475,60,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Symphysanodontidae,Symphysanodon berryi,0.13,0.7,2,24.05483,30,NA
2013-02-01,fph,Actinopterygii,Perciformes,Gerreidae,Gerres filamentosus,0.35,1,3.8,70.5,141,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Anyperodon leucogrammicus,0.65,3.9,16.8,50.5945,153,3.9
2013-02-01,fph,Actinopterygii,Beryciformes,Holocentridae,Myripristis aulacodes,0.2,1,3.1,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Priacanthidae,Heteropriacanthus cruentatus,0.507,1.6,6.2,81.1167,337,3.8
2013-02-01,fph,Actinopterygii,Beloniformes,Hemiramphidae,Hyporhamphus picarti,0.2,0.8,2.4,38.26667,38,2
2013-02-01,fph,Actinopterygii,Atheriniformes,Atherinidae,Hypoatherina valenciennei,0.12,1.6,5.2,30.78333,16,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Ambassidae,Ambassis miops,0.10300000000000001,0.8,2.4,46.35,99,3.4
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Cynoglossidae,Cynoglossus puncticeps,0.35,1.3,4.4,50.05,114,3.3
2013-02-01,fph,Actinopterygii,Beloniformes,Hemiramphidae,Hemiramphus far,0.45,1.4,5.2,64.125,162,2.9
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Dactylopteridae,Dactyloptena peterseni,0.36,0.8,3,61.11,148,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Gobiidae,Rhinogobius brunneus,0.1,1.5,4.7,35.4592,25,NA
2013-02-01,fph,Actinopterygii,Perciformes,Eleotridae,Butis butis,0.15,1.5,4.8,57.7133,150,4
2013-02-01,fph,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus bermudae,0.129,1.2,3.6,NA,NA,2.9
2013-02-01,fph,Actinopterygii,Perciformes,Centrolophidae,Schedophilus pemarco,0.5,2.8,11.4,55.5333,43,4
2013-02-01,fph,Actinopterygii,Beloniformes,Hemiramphidae,Hemiramphus depauperatus,0.34600000000000003,1.3,4.9,38.0104,1,NA
2013-02-01,fph,Actinopterygii,Beloniformes,Belonidae,Platybelone argalus argalus,0.5,1.2,4.5,44.3,61,NA
2013-02-01,fph,Actinopterygii,Beloniformes,Exocoetidae,Cheilopogon arcticeps,0.21,0.7,2.3,50.27,55,NA
2013-02-01,fph,Actinopterygii,Beloniformes,Hemiramphidae,Hyporhamphus quoyi,0.312,1.2,4.4,49.8467,75,3
2013-02-01,fph,Actinopterygii,Atheriniformes,Atherinopsidae,Atherinella pachylepis,0.16,1.2,3.9,18.22,14,NA
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Aprion virescens,1.12,4.4,20.6,63.4734,166,4
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Caprodon schlegelii,0.35,2.5,9.5,62.1,71,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Labridae,Bodianus bilunulatus,0.55,4.5,19,60.6652,174,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Pristipomoides auricilla,0.45,2,8,49.8533,128,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Cheilodactylidae,Goniistius zonatus,0.45,3.7,15,4.2,3,3.2
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Monacanthidae,Aluterus monoceros,0.762,5.8,26.1,81.4334,280,3.5
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Ostraciidae,Ostracion cubicus,0.45,0.1,0,68.7261,185,3.4
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Ostraciidae,Ostracion immaculatus,0.25,0.1,0,4.28,3,NA
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu niphobles,0.15,1.2,3.7,18.3,24,3.3
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu porphyreus,0.52,2.9,11.9,NA,NA,NA
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu radiatus,0.2,1.7,5.9,NA,NA,NA
2013-02-01,fph,Actinopterygii,Aulopiformes,Synodontidae,Synodus dermatogenys,0.24,0.9,2.9,64.5833,276,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Acanthuridae,Naso hexacanthus,0.75,3.2,12.9,60.2879,239,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Mullidae,Mulloidichthys flavolineatus,0.43,3.5,13.3,62.7,209,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Mullidae,Parupeneus pleurostigma,0.33,1.8,6.6,61.4369,184,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Pomacentridae,Dascyllus albisella,0.13,1.6,5.3,23.07667,25,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Scaridae,Chlorurus sordidus,0.4,0.9,3,63.1869,299,2
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Monacanthidae,Cantherhines sandwichiensis,0.193,2,7,60.8213,161,2.7
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Monacanthidae,Pervagor spilosoma,0.18,2,6.7,47.4445,23,2.5
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Etelis carbunculus,1.27,1.9,8,68.005,174,4.5
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Arothron mappa,0.65,3.3,14.3,46.7553,115,2.8
2013-02-01,fph,Actinopterygii,Perciformes,Embiotocidae,Amphistichus argenteus,0.43,4.5,19.4,33.2842,36,3.5
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastapistes tinkhami,0.08,1.9,5.7,51.8617,182,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes iracundus,0.6,8.2,35.7,1,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Aphareus rutilans,1.1,3.8,17.7,54.255,126,4.1
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Pristipomoides filamentosus,1,2.3,10.5,65.715,180,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Priacanthidae,Cookeolus japonicus,0.68,2,8.2,80.9167,292,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Acanthistius brasilianus,0.6,3.7,15.9,25.1,27,4
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes hopkinsi,0.29,4.2,16,10.6834,7,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes rubrivinctus,0.51,7.7,31.9,23.7113,17,NA
2013-02-01,fph,Elasmobranchii,Squatiniformes,Squatinidae,Squatina formosa,0.5539999999999999,1.8,7.3,1,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Stromateidae,Peprilus simillimus,0.28,1.2,4.3,31.3539,50,NA
2013-02-01,fph,Actinopterygii,Anguilliformes,Muraenesocidae,Congresox talabonoides,2.5,0.1,0,4.6667,17,4.3
2013-02-01,fph,Actinopterygii,Siluriformes,Ariidae,Nemapteryx caelata,0.45,3.2,13,27.72,35,4
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Balistidae,Rhinecanthus abyssus,0.166,1.5,4.9,NA,NA,NA
2013-02-01,fph,Actinopterygii,Beloniformes,Hemiramphidae,Rhynchorhamphus arabicus,0.2,0.8,2.4,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus mahogoni,0.48,6.8,28.5,36.359,39,4.4
2013-02-01,fph,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon ulietensis,0.15,0.8,2.3,58.34,95,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Pomacentridae,Stegastes acapulcoensis,0.17,2,6.7,34.68,35,2
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Haemulon striatum,0.28,2.1,7.7,28.95,43,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Pomacanthidae,Centropyge potteri,0.1,1.1,3.2,12.7443,25,2.6
2013-02-01,fph,Actinopterygii,Perciformes,Labridae,Pseudocoris yamashiroi,0.16,1.8,6,48.7,136,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon fremblii,0.13,0.7,2,10.1983,25,3
2013-02-01,fph,Actinopterygii,Perciformes,Pempheridae,Pempheris molucca,0.15,1.6,5.2,18.6833,32,3.3
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Ostraciidae,Lactoria diaphana,0.34,0.1,0,87.29,225,3.5
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Ostraciidae,Lactoria cornuta,0.46,0.1,0,61.95,253,3.5
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Ostraciidae,Lactoria fornasini,0.23,0.1,0,64.1425,173,NA
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Monacanthidae,Pervagor janthinosoma,0.13,1.8,5.8,57.1333,185,NA
2013-02-01,fph,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon dolosus,0.15,0.8,2.3,45.0333,33,2.8
2013-02-01,fph,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon guentheri,0.18,0.9,2.8,63.055,43,2.8
2013-02-01,fph,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon madagaskariensis,0.13,0.7,2,31.2264409,34,3.1
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Haemulon melanurum,0.33,2.3,8.9,32.285767,54,2.2
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Haemulon carbonarium,0.36,2.5,9.8,24.00583,30,3.2
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Platycephalidae,Inegocia japonica,0.35,2,7.7,57.95,99,3.7
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Ostraciidae,Ostracion rhinorhynchos,0.35,0.1,0,46.8783,56,3.5
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Triacanthidae,Tripodichthys angustifrons,0.2,2,7,47.7825,78,3.5
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Ostraciidae,Ostracion meleagris,0.25,0.1,0,63.6358,263,2.9
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Ostraciidae,Ostracion cyanurus,0.15,0.1,0,22.63136,116,NA
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Liza macrolepis,0.6,4.5,19.1,62.4,104,2.6
2013-02-01,fph,Actinopterygii,Perciformes,Apogonidae,Vincentia punctata,0.15,0.9,2.8,39.80333,93,NA
2013-02-01,fph,Actinopterygii,Siluriformes,Ariidae,Sciades proops,1,2.1,9.1,24.8875,42,4.4
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Dactylopteridae,Dactyloptena orientalis,0.4,0.6,1.9,85.7167,311,3.7
2013-02-01,fph,Actinopterygii,Beryciformes,Holocentridae,Sargocentron marisrubri,0.183,1.1,3.5,NA,NA,NA
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Sardinella marquesensis,0.16,1.2,4,32.2417,20,NA
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Triacanthidae,Tripodichthys blochii,0.15,1.6,5.3,35.781,35,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Blenniidae,Salarias patzneri,0.055,0.9,2.3,24.06667,24,2
2013-02-01,fph,Actinopterygii,Aulopiformes,Omosudidae,Omosudis lowii,0.23,0.1,0,90.8096,339,4.3
2013-02-01,fph,Actinopterygii,Stomiiformes,Phosichthyidae,Vinciguerria nimbaria,0.048,0.3,0.5,88.7,334,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Trichiuridae,Trichiurus auriga,0.35,0.7,2.5,20.2,49,4.2
2013-02-01,fph,Actinopterygii,Gadiformes,Moridae,Rhynchogadus hepaticus,0.1,0.8,2.5,1,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Stichaeidae,Xiphister mucosus,0.58,4.9,20.5,25.7056,31,2.2
2013-02-01,fph,Actinopterygii,Notacanthiformes,Notacanthidae,Notacanthus chemnitzii,1.2,0.1,0,124.17,283,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Cynoscion xanthulus,1.29,4.4,20.6,36.84247,37,4.3
2013-02-01,fph,Actinopterygii,Perciformes,Pinguipedidae,Pinguipes chilensis,0.5,2.7,11,10.4166,2,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Polynemidae,Polydactylus sexfilis,0.61,1.7,7.2,48.1981,164,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Larimichthys crocea,0.8,3,13.1,14.54,11,3.7
2013-02-01,fph,Actinopterygii,Gadiformes,Macrouridae,Coryphaenoides delsolari,0.51,3.8,15.9,32.2833,83,NA
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia gunteri,0.3,1.9,7.3,15.2183,19,2.4
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides lispus,0.35200000000000004,2.1,8.1,8.9533,6,NA
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Paralabrax maculatofasciatus,0.6,2.5,9.6,12.453,14,4.2
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Triglidae,Prionotus stephanophrys,0.43,4.2,16.3,58.7302,51,3.5
2013-02-01,fph,Actinopterygii,Myctophiformes,Myctophidae,Diaphus watasei,0.17,3.1,10.8,61.3833,125,NA
2013-02-01,fph,Actinopterygii,Perciformes,Centrolophidae,Schedophilus haedrichi,0.75,3.8,16.9,9.31,4,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Dendrophysa russelii,0.25,0.9,2.8,8.8167,8,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Pennahia pawak,0.22,1.3,4.6,16.2,15,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Kyphosidae,Kyphosus incisor,0.9,7,31.9,72.27,85,2
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Monacanthidae,Pervagor randalli,0.067,1.1,3.1,1.5083,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus trimaculatus,0.4,3.2,12.9,4.27,3,4
2013-02-01,fph,Actinopterygii,Perciformes,Gerreidae,Eugerres brasilianus,0.5,2.5,9.8,54.7094,64,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Terapontidae,Rhynchopelates oxyrhynchus,0.25,2.3,8.6,8.75,5,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Gerreidae,Diapterus rhombeus,0.4,0.4,1.3,63.7485,64,2.9
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Mycteroperca prionura,1.05,5.6,26.2,9.92,11,NA
2013-02-01,fph,Actinopterygii,Perciformes,Polynemidae,Leptomelanosoma indicum,1.42,3.2,15.3,57.8667,113,3.9
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Pagrus pagrus,0.91,6.4,29.9,100.2833,132,3.6
2013-02-01,fph,Actinopterygii,Anguilliformes,Muraenesocidae,Cynoponticus coniceps,2.02,0.1,0,36.78,38,4
2013-02-01,fph,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena barracuda,2,6.4,33.3,76.14,338,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Alphestes multiguttatus,0.3,2.2,8.1,39.28,37,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus radiatus,0.7,5,22,57.745,99,4
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Cephalopholis panamensis,0.31,3.7,14.4,34.53,38,NA
2013-02-01,fph,Actinopterygii,Anguilliformes,Muraenidae,Gymnothorax kidako,0.915,0.1,0,58.31,97,4.5
2013-02-01,fph,Elasmobranchii,Pristiophoriformes,Pristiophoridae,Pliotrema warreni,1.7,0.1,0,15.5999984741,26,4.2
